"id","topic_id","timestamp","data"
"1251","9","2070002172","unknown_value_please_contact_support"
"1252","3","2112676948","unknown_value_please_contact_support"
"1253","4","2112775333","unknown_value_please_contact_support"
"1254","1","2114603591","unknown_value_please_contact_support"
"1255","1","2115878680","unknown_value_please_contact_support"
"1256","7","2136289529","unknown_value_please_contact_support"
"1257","8","-2125001757","unknown_value_please_contact_support"
"1258","9","-2124893216","unknown_value_please_contact_support"
"1259","3","-2082329529","unknown_value_please_contact_support"
"1260","4","-2082224977","unknown_value_please_contact_support"
"1261","1","-2080631398","unknown_value_please_contact_support"
"1262","1","-2079398159","unknown_value_please_contact_support"
"1263","7","-2058939391","unknown_value_please_contact_support"
"1264","8","-2025039047","unknown_value_please_contact_support"
"1265","9","-2024943391","unknown_value_please_contact_support"
"1266","3","-1982266976","unknown_value_please_contact_support"
"1267","4","-1982177346","unknown_value_please_contact_support"
"1268","1","-1980417014","unknown_value_please_contact_support"
"1269","1","-1978905960","unknown_value_please_contact_support"
"1270","7","-1958863962","unknown_value_please_contact_support"
"1271","8","-1925345152","unknown_value_please_contact_support"
"1272","9","-1925240346","unknown_value_please_contact_support"
"1273","3","-1882054082","unknown_value_please_contact_support"
"1274","4","-1881955935","unknown_value_please_contact_support"
"1275","1","-1880655355","unknown_value_please_contact_support"
"1276","1","-1879067271","unknown_value_please_contact_support"
"1277","7","-1859270270","unknown_value_please_contact_support"
"1278","1","-1857315950","unknown_value_please_contact_support"
"1279","8","-1824974537","unknown_value_please_contact_support"
"1280","9","-1824873553","unknown_value_please_contact_support"
"1281","3","-1782547280","unknown_value_please_contact_support"
"1282","4","-1782447941","unknown_value_please_contact_support"
"1283","1","-1780758925","unknown_value_please_contact_support"
"1284","1","-1779959124","unknown_value_please_contact_support"
"1285","7","-1758925906","unknown_value_please_contact_support"
"1286","8","-1725698991","unknown_value_please_contact_support"
"1287","9","-1725618092","unknown_value_please_contact_support"
"1288","3","-1682124015","unknown_value_please_contact_support"
"1289","4","-1682028452","unknown_value_please_contact_support"
"1290","1","-1680801861","unknown_value_please_contact_support"
"1291","1","-1679069511","unknown_value_please_contact_support"
"1292","7","-1658695783","unknown_value_please_contact_support"
"1293","8","-1625222476","unknown_value_please_contact_support"
"1294","9","-1625139419","unknown_value_please_contact_support"
"1295","3","-1582220024","unknown_value_please_contact_support"
"1296","4","-1581969830","unknown_value_please_contact_support"
"1297","1","-1580192789","unknown_value_please_contact_support"
"1298","1","-1578807190","unknown_value_please_contact_support"
"1299","7","-1558851228","unknown_value_please_contact_support"
"1300","8","-1525206115","unknown_value_please_contact_support"
"1301","9","-1525115538","unknown_value_please_contact_support"
"1302","1","-1522860240","unknown_value_please_contact_support"
"1303","3","-1481916806","unknown_value_please_contact_support"
"1304","4","-1481816895","unknown_value_please_contact_support"
"1305","1","-1480173955","unknown_value_please_contact_support"
"1306","1","-1477963101","unknown_value_please_contact_support"
"1307","7","-1458838268","unknown_value_please_contact_support"
"1308","8","-1425139949","unknown_value_please_contact_support"
"1309","9","-1425055492","unknown_value_please_contact_support"
"1310","3","-1382303262","unknown_value_please_contact_support"
"1311","4","-1382236753","unknown_value_please_contact_support"
"1312","1","-1380191169","unknown_value_please_contact_support"
"1313","1","-1378856087","unknown_value_please_contact_support"
"1314","7","-1358889093","unknown_value_please_contact_support"
"1315","8","-1325394629","unknown_value_please_contact_support"
"1316","9","-1325332855","unknown_value_please_contact_support"
"1317","4","-1282327460","unknown_value_please_contact_support"
"1318","3","-1282195084","unknown_value_please_contact_support"
"1319","1","-1280475890","unknown_value_please_contact_support"
"1320","1","-1279043294","unknown_value_please_contact_support"
"1321","7","-1259037969","unknown_value_please_contact_support"
"1322","8","-1225194258","unknown_value_please_contact_support"
"1323","9","-1225098353","unknown_value_please_contact_support"
"1324","3","-1181980880","unknown_value_please_contact_support"
"1325","4","-1181903392","unknown_value_please_contact_support"
"1326","1","-1180440962","unknown_value_please_contact_support"
"1327","1","-1179077196","unknown_value_please_contact_support"
"1328","7","-1158976310","unknown_value_please_contact_support"
"1329","8","-1125223848","unknown_value_please_contact_support"
"1330","9","-1125136906","unknown_value_please_contact_support"
"1331","3","-1082280863","unknown_value_please_contact_support"
"1332","4","-1082200859","unknown_value_please_contact_support"
"1333","1","-1080511964","unknown_value_please_contact_support"
"1334","1","-1079218114","unknown_value_please_contact_support"
"1335","7","-1059079362","unknown_value_please_contact_support"
"1336","8","-1025193456","unknown_value_please_contact_support"
"1337","9","-1025108894","unknown_value_please_contact_support"
"1338","3","-982544058","unknown_value_please_contact_support"
"1339","4","-982457746","unknown_value_please_contact_support"
"1340","1","-980980700","unknown_value_please_contact_support"
"1341","1","-979619279","unknown_value_please_contact_support"
"1342","7","-958855735","unknown_value_please_contact_support"
"1343","8","-925090086","unknown_value_please_contact_support"
"1344","9","-924989482","unknown_value_please_contact_support"
"1345","3","-882476080","unknown_value_please_contact_support"
"1346","4","-882399967","unknown_value_please_contact_support"
"1347","1","-880672163","unknown_value_please_contact_support"
"1348","1","-879513816","unknown_value_please_contact_support"
"1349","7","-858909706","unknown_value_please_contact_support"
"1350","1","-856792233","unknown_value_please_contact_support"
"1351","8","-825188141","unknown_value_please_contact_support"
"1352","9","-825106418","unknown_value_please_contact_support"
"1353","3","-782328280","unknown_value_please_contact_support"
"1354","4","-782250412","unknown_value_please_contact_support"
"1355","1","-780982782","unknown_value_please_contact_support"
"1356","1","-779375131","unknown_value_please_contact_support"
"1357","7","-759015404","unknown_value_please_contact_support"
"1358","8","-725447488","unknown_value_please_contact_support"
"1359","9","-725368109","unknown_value_please_contact_support"
"1360","3","-681876539","unknown_value_please_contact_support"
"1361","4","-681782056","unknown_value_please_contact_support"
"1362","1","-681606787","unknown_value_please_contact_support"
"1363","1","-679543640","unknown_value_please_contact_support"
"1364","7","-659077356","unknown_value_please_contact_support"
"1365","8","-625371562","unknown_value_please_contact_support"
"1366","9","-625281934","unknown_value_please_contact_support"
"1367","3","-582521016","unknown_value_please_contact_support"
"1368","4","-582440918","unknown_value_please_contact_support"
"1369","1","-580592928","unknown_value_please_contact_support"
"1370","1","-579405464","unknown_value_please_contact_support"
"1371","7","-559027200","unknown_value_please_contact_support"
"1372","8","-525316286","unknown_value_please_contact_support"
"1373","9","-525237209","unknown_value_please_contact_support"
"1374","1","-522778476","unknown_value_please_contact_support"
"1375","3","-482357875","unknown_value_please_contact_support"
"1376","4","-482255171","unknown_value_please_contact_support"
"1377","1","-480861084","unknown_value_please_contact_support"
"1378","1","-479384439","unknown_value_please_contact_support"
"1379","7","-458884320","unknown_value_please_contact_support"
"1380","8","-425597141","unknown_value_please_contact_support"
"1381","9","-425494749","unknown_value_please_contact_support"
"1382","3","-382425552","unknown_value_please_contact_support"
"1383","4","-382331276","unknown_value_please_contact_support"
"1384","1","-380760461","unknown_value_please_contact_support"
"1385","1","-379723229","unknown_value_please_contact_support"
"1386","7","-359086466","unknown_value_please_contact_support"
"1387","8","-325071242","unknown_value_please_contact_support"
"1388","9","-324973049","unknown_value_please_contact_support"
"1389","3","-281734364","unknown_value_please_contact_support"
"1390","4","-281632010","unknown_value_please_contact_support"
"1391","1","-280469943","unknown_value_please_contact_support"
"1392","1","-279291564","unknown_value_please_contact_support"
"1393","7","-258854015","unknown_value_please_contact_support"
"1394","9","-225617119","unknown_value_please_contact_support"
"1395","8","-225511255","unknown_value_please_contact_support"
"1396","3","-182645337","unknown_value_please_contact_support"
"1397","4","-182608111","unknown_value_please_contact_support"
"1398","1","-180804806","unknown_value_please_contact_support"
"1399","1","-179582768","unknown_value_please_contact_support"
"1400","7","-159225206","unknown_value_please_contact_support"
"1401","8","-125844226","unknown_value_please_contact_support"
"1402","9","-125773592","unknown_value_please_contact_support"
"1403","3","-82358153","unknown_value_please_contact_support"
"1404","4","-82288202","unknown_value_please_contact_support"
"1405","1","-80766514","unknown_value_please_contact_support"
"1406","1","-79125654","unknown_value_please_contact_support"
"1407","7","-59000177","unknown_value_please_contact_support"
"1408","8","-25207072","unknown_value_please_contact_support"
"1409","9","-25139116","unknown_value_please_contact_support"
"1410","3","17980756","unknown_value_please_contact_support"
"1411","4","18061646","unknown_value_please_contact_support"
"1412","1","19421341","unknown_value_please_contact_support"
"1413","1","21097881","unknown_value_please_contact_support"
"1414","7","41123509","unknown_value_please_contact_support"
"1415","8","74623136","unknown_value_please_contact_support"
"1416","9","74691056","unknown_value_please_contact_support"
"1417","3","117369376","unknown_value_please_contact_support"
"1418","4","117421707","unknown_value_please_contact_support"
"1419","1","119035894","unknown_value_please_contact_support"
"1420","1","120351953","unknown_value_please_contact_support"
"1421","7","140553984","unknown_value_please_contact_support"
"1422","1","142743257","unknown_value_please_contact_support"
"1423","9","174522489","unknown_value_please_contact_support"
"1424","8","174605670","unknown_value_please_contact_support"
"1425","3","217169244","unknown_value_please_contact_support"
"1426","4","217192360","unknown_value_please_contact_support"
"1427","1","218750050","unknown_value_please_contact_support"
"1428","1","220215230","unknown_value_please_contact_support"
"1429","7","240948033","unknown_value_please_contact_support"
"1430","8","274750863","unknown_value_please_contact_support"
"1431","9","274818902","unknown_value_please_contact_support"
"1432","3","318092772","unknown_value_please_contact_support"
"1433","4","318158504","unknown_value_please_contact_support"
"1434","1","319323466","unknown_value_please_contact_support"
"1435","1","320911255","unknown_value_please_contact_support"
"1436","7","341347429","unknown_value_please_contact_support"
"1437","8","374602395","unknown_value_please_contact_support"
"1438","9","374671164","unknown_value_please_contact_support"
"1439","3","417934078","unknown_value_please_contact_support"
"1440","4","418018025","unknown_value_please_contact_support"
"1441","1","419157741","unknown_value_please_contact_support"
"1442","1","420758098","unknown_value_please_contact_support"
"1443","7","440869569","unknown_value_please_contact_support"
"1444","8","474778071","unknown_value_please_contact_support"
"1445","9","474850054","unknown_value_please_contact_support"
"1446","1","477121818","unknown_value_please_contact_support"
"1447","3","517564521","unknown_value_please_contact_support"
"1448","4","517638951","unknown_value_please_contact_support"
"1449","1","519163893","unknown_value_please_contact_support"
"1450","1","520887303","unknown_value_please_contact_support"
"1451","7","541088253","unknown_value_please_contact_support"
"1452","8","574776124","unknown_value_please_contact_support"
"1453","9","574839971","unknown_value_please_contact_support"
"1454","3","617732633","unknown_value_please_contact_support"
"1455","4","617809809","unknown_value_please_contact_support"
"1456","1","619431504","unknown_value_please_contact_support"
"1457","1","620863111","unknown_value_please_contact_support"
"1458","7","640987259","unknown_value_please_contact_support"
"1459","8","674652656","unknown_value_please_contact_support"
"1460","9","674693882","unknown_value_please_contact_support"
"1461","3","717703295","unknown_value_please_contact_support"
"1462","4","717769642","unknown_value_please_contact_support"
"1463","1","719311351","unknown_value_please_contact_support"
"1464","1","721201545","unknown_value_please_contact_support"
"1465","7","741088065","unknown_value_please_contact_support"
"1466","9","774521098","unknown_value_please_contact_support"
"1467","8","774623218","unknown_value_please_contact_support"
"1468","3","817665532","unknown_value_please_contact_support"
"1469","4","817731533","unknown_value_please_contact_support"
"1470","1","818607464","unknown_value_please_contact_support"
"1471","1","820851665","unknown_value_please_contact_support"
"1472","7","840809496","unknown_value_please_contact_support"
"1473","8","874553310","unknown_value_please_contact_support"
"1474","9","874599672","unknown_value_please_contact_support"
"1475","3","917202388","unknown_value_please_contact_support"
"1476","4","917238182","unknown_value_please_contact_support"
"1477","1","918685578","unknown_value_please_contact_support"
"1478","1","920175868","unknown_value_please_contact_support"
"1479","7","940767023","unknown_value_please_contact_support"
"1480","9","974559270","unknown_value_please_contact_support"
"1481","8","974652886","unknown_value_please_contact_support"
"1482","3","1017248730","unknown_value_please_contact_support"
"1483","4","1017311749","unknown_value_please_contact_support"
"1484","1","1018778863","unknown_value_please_contact_support"
"1485","1","1020556882","unknown_value_please_contact_support"
"1486","7","1040747737","unknown_value_please_contact_support"
"1487","8","1074715898","unknown_value_please_contact_support"
"1488","9","1074782760","unknown_value_please_contact_support"
"1489","3","1117520687","unknown_value_please_contact_support"
"1490","4","1117597660","unknown_value_please_contact_support"
"1491","1","1119148166","unknown_value_please_contact_support"
"1492","1","1120487692","unknown_value_please_contact_support"
"1493","7","1140992068","unknown_value_please_contact_support"
"1494","1","1142929879","unknown_value_please_contact_support"
"1495","9","1174636645","unknown_value_please_contact_support"
"1496","8","1174722561","unknown_value_please_contact_support"
"1497","3","1217787263","unknown_value_please_contact_support"
"1498","4","1217897534","unknown_value_please_contact_support"
"1499","1","1220658051","unknown_value_please_contact_support"
"1500","1","1223585834","unknown_value_please_contact_support"
"1501","7","1241292026","unknown_value_please_contact_support"
"1502","8","1274835297","unknown_value_please_contact_support"
"1503","9","1274907884","unknown_value_please_contact_support"
"1504","3","1317785098","unknown_value_please_contact_support"
"1505","4","1317928100","unknown_value_please_contact_support"
"1506","1","1318975558","unknown_value_please_contact_support"
"1507","1","1320420806","unknown_value_please_contact_support"
"1508","7","1340860428","unknown_value_please_contact_support"
"1509","8","1374437134","unknown_value_please_contact_support"
"1510","9","1374504585","unknown_value_please_contact_support"
"1511","3","1417526456","unknown_value_please_contact_support"
"1512","4","1417599658","unknown_value_please_contact_support"
"1513","1","1419574693","unknown_value_please_contact_support"
"1514","1","1421021630","unknown_value_please_contact_support"
"1515","7","1441015034","unknown_value_please_contact_support"
"1516","8","1474384986","unknown_value_please_contact_support"
"1517","9","1474462666","unknown_value_please_contact_support"
"1518","1","1476980784","unknown_value_please_contact_support"
"1519","3","1517482694","unknown_value_please_contact_support"
"1520","4","1517555135","unknown_value_please_contact_support"
"1521","1","1519378134","unknown_value_please_contact_support"
"1522","1","1520768790","unknown_value_please_contact_support"
"1523","7","1541273161","unknown_value_please_contact_support"
"1524","8","1574856346","unknown_value_please_contact_support"
"1525","9","1574955538","unknown_value_please_contact_support"
"1526","3","1617630409","unknown_value_please_contact_support"
"1527","4","1617726513","unknown_value_please_contact_support"
"1528","1","1619009093","unknown_value_please_contact_support"
"1529","1","1620689552","unknown_value_please_contact_support"
"1530","7","1640848005","unknown_value_please_contact_support"
"1531","8","1674808323","unknown_value_please_contact_support"
"1532","9","1674891618","unknown_value_please_contact_support"
"1533","3","1717657035","unknown_value_please_contact_support"
"1534","4","1717740117","unknown_value_please_contact_support"
"1535","1","1719016089","unknown_value_please_contact_support"
"1536","1","1720353458","unknown_value_please_contact_support"
"1537","7","1740730859","unknown_value_please_contact_support"
"1538","8","1774354734","unknown_value_please_contact_support"
"1539","9","1774432175","unknown_value_please_contact_support"
"1540","3","1817236854","unknown_value_please_contact_support"
"1541","4","1817326593","unknown_value_please_contact_support"
"1542","1","1819002264","unknown_value_please_contact_support"
"1543","1","1820484277","unknown_value_please_contact_support"
"1544","7","1840858312","unknown_value_please_contact_support"
"1545","8","1874749935","unknown_value_please_contact_support"
"1546","9","1874844043","unknown_value_please_contact_support"
"1547","3","1917880925","unknown_value_please_contact_support"
"1548","4","1917982023","unknown_value_please_contact_support"
"1549","1","1919480615","unknown_value_please_contact_support"
"1550","1","1920693479","unknown_value_please_contact_support"
"1551","7","1941247903","unknown_value_please_contact_support"
"1552","8","1974898748","unknown_value_please_contact_support"
"1553","9","1974967801","unknown_value_please_contact_support"
"1554","3","2017790233","unknown_value_please_contact_support"
"1555","4","2017872268","unknown_value_please_contact_support"
"1556","1","2019004415","unknown_value_please_contact_support"
"1557","1","2020975049","unknown_value_please_contact_support"
"1558","7","2040904158","unknown_value_please_contact_support"
"1559","8","2074725578","unknown_value_please_contact_support"
"1560","9","2074791972","unknown_value_please_contact_support"
"1561","3","2117579750","unknown_value_please_contact_support"
"1562","4","2117646289","unknown_value_please_contact_support"
"1563","1","2119405220","unknown_value_please_contact_support"
"1564","1","2120688338","unknown_value_please_contact_support"
"1565","7","2140908945","unknown_value_please_contact_support"
"1566","1","2142950212","unknown_value_please_contact_support"
"1567","8","-2120118154","unknown_value_please_contact_support"
"1568","9","-2120050755","unknown_value_please_contact_support"
"1569","3","-2077433043","unknown_value_please_contact_support"
"1570","4","-2077376588","unknown_value_please_contact_support"
"1571","1","-2075582342","unknown_value_please_contact_support"
"1572","1","-2074511022","unknown_value_please_contact_support"
"1573","7","-2053893521","unknown_value_please_contact_support"
"1574","8","-2020253458","unknown_value_please_contact_support"
"1575","9","-2020189393","unknown_value_please_contact_support"
"1576","3","-1977392004","unknown_value_please_contact_support"
"1577","4","-1977321777","unknown_value_please_contact_support"
"1578","1","-1976091148","unknown_value_please_contact_support"
"1579","1","-1973659603","unknown_value_please_contact_support"
"1580","7","-1953991341","unknown_value_please_contact_support"
"1581","8","-1920275578","unknown_value_please_contact_support"
"1582","9","-1920205658","unknown_value_please_contact_support"
"1583","3","-1877599322","unknown_value_please_contact_support"
"1584","4","-1877532178","unknown_value_please_contact_support"
"1585","1","-1875853174","unknown_value_please_contact_support"
"1586","1","-1874707725","unknown_value_please_contact_support"
"1587","7","-1854100933","unknown_value_please_contact_support"
"1588","8","-1820163595","unknown_value_please_contact_support"
"1589","9","-1820094300","unknown_value_please_contact_support"
"1590","1","-1817772631","unknown_value_please_contact_support"
"1591","3","-1777532346","unknown_value_please_contact_support"
"1592","4","-1777472307","unknown_value_please_contact_support"
"1593","1","-1775985973","unknown_value_please_contact_support"
"1594","1","-1774900829","unknown_value_please_contact_support"
"1595","7","-1754076813","unknown_value_please_contact_support"
"1596","8","-1720133646","unknown_value_please_contact_support"
"1597","9","-1720064571","unknown_value_please_contact_support"
"1598","3","-1677189185","unknown_value_please_contact_support"
"1599","4","-1677070601","unknown_value_please_contact_support"
"1600","1","-1675554860","unknown_value_please_contact_support"
"1601","1","-1674186261","unknown_value_please_contact_support"
"1602","7","-1654203643","unknown_value_please_contact_support"
"1603","8","-1620231683","unknown_value_please_contact_support"
"1604","9","-1620157883","unknown_value_please_contact_support"
"1605","3","-1577328432","unknown_value_please_contact_support"
"1606","4","-1577262017","unknown_value_please_contact_support"
"1607","1","-1575496119","unknown_value_please_contact_support"
"1608","1","-1574039646","unknown_value_please_contact_support"
"1609","7","-1553862196","unknown_value_please_contact_support"
"1610","8","-1520320714","unknown_value_please_contact_support"
"1611","9","-1520250451","unknown_value_please_contact_support"
"1612","3","-1477447985","unknown_value_please_contact_support"
"1613","4","-1477382107","unknown_value_please_contact_support"
"1614","1","-1475690982","unknown_value_please_contact_support"
"1615","1","-1473886925","unknown_value_please_contact_support"
"1616","7","-1453880473","unknown_value_please_contact_support"
"1617","8","-1420327064","unknown_value_please_contact_support"
"1618","9","-1420261780","unknown_value_please_contact_support"
"1619","3","-1377531245","unknown_value_please_contact_support"
"1620","4","-1377474576","unknown_value_please_contact_support"
"1621","1","-1375510207","unknown_value_please_contact_support"
"1622","1","-1374151824","unknown_value_please_contact_support"
"1623","7","-1353944670","unknown_value_please_contact_support"
"1624","8","-1320117399","unknown_value_please_contact_support"
"1625","9","-1320041974","unknown_value_please_contact_support"
"1626","3","-1277239873","unknown_value_please_contact_support"
"1627","4","-1277180694","unknown_value_please_contact_support"
"1628","1","-1275825991","unknown_value_please_contact_support"
"1629","1","-1274421035","unknown_value_please_contact_support"
"1630","7","-1253863709","unknown_value_please_contact_support"
"1631","8","-1220246328","unknown_value_please_contact_support"
"1632","9","-1220179419","unknown_value_please_contact_support"
"1633","3","-1177547383","unknown_value_please_contact_support"
"1634","4","-1177482135","unknown_value_please_contact_support"
"1635","1","-1175715268","unknown_value_please_contact_support"
"1636","1","-1174189255","unknown_value_please_contact_support"
"1637","7","-1154238076","unknown_value_please_contact_support"
"1638","1","-1151977342","unknown_value_please_contact_support"
"1639","8","-1120214041","unknown_value_please_contact_support"
"1640","9","-1120144897","unknown_value_please_contact_support"
"1641","3","-1076981765","unknown_value_please_contact_support"
"1642","4","-1076844415","unknown_value_please_contact_support"
"1643","1","-1075812805","unknown_value_please_contact_support"
"1644","1","-1073944479","unknown_value_please_contact_support"
"1645","7","-1053726855","unknown_value_please_contact_support"
"1646","8","-1019939289","unknown_value_please_contact_support"
"1647","9","-1019844265","unknown_value_please_contact_support"
"1648","3","-977194414","unknown_value_please_contact_support"
"1649","4","-977059575","unknown_value_please_contact_support"
"1650","1","-975705331","unknown_value_please_contact_support"
"1651","1","-973970487","unknown_value_please_contact_support"
"1652","7","-954022229","unknown_value_please_contact_support"
"1653","8","-919279666","unknown_value_please_contact_support"
"1654","9","-919185922","unknown_value_please_contact_support"
"1655","3","-877254444","unknown_value_please_contact_support"
"1656","4","-877165389","unknown_value_please_contact_support"
"1657","1","-875336889","unknown_value_please_contact_support"
"1658","1","-873864849","unknown_value_please_contact_support"
"1659","7","-854025356","unknown_value_please_contact_support"
"1660","8","-820771506","unknown_value_please_contact_support"
"1661","9","-820692648","unknown_value_please_contact_support"
"1662","1","-818327040","unknown_value_please_contact_support"
"1663","3","-777313786","unknown_value_please_contact_support"
"1664","4","-777215809","unknown_value_please_contact_support"
"1665","1","-775664593","unknown_value_please_contact_support"
"1666","1","-774379925","unknown_value_please_contact_support"
"1667","7","-754059083","unknown_value_please_contact_support"
"1668","8","-720487457","unknown_value_please_contact_support"
"1669","9","-720407443","unknown_value_please_contact_support"
"1670","3","-677465274","unknown_value_please_contact_support"
"1671","4","-677399604","unknown_value_please_contact_support"
"1672","1","-675770983","unknown_value_please_contact_support"
"1673","1","-674231966","unknown_value_please_contact_support"
"1674","7","-654178204","unknown_value_please_contact_support"
"1675","8","-620331040","unknown_value_please_contact_support"
"1676","9","-620251619","unknown_value_please_contact_support"
"1677","3","-577561211","unknown_value_please_contact_support"
"1678","4","-577483734","unknown_value_please_contact_support"
"1679","1","-575692116","unknown_value_please_contact_support"
"1680","1","-574149989","unknown_value_please_contact_support"
"1681","7","-554054558","unknown_value_please_contact_support"
"1682","8","-520291331","unknown_value_please_contact_support"
"1683","9","-520222567","unknown_value_please_contact_support"
"1684","3","-477789811","unknown_value_please_contact_support"
"1685","4","-477766284","unknown_value_please_contact_support"
"1686","1","-475560960","unknown_value_please_contact_support"
"1687","1","-473968191","unknown_value_please_contact_support"
"1688","7","-454266361","unknown_value_please_contact_support"
"1689","8","-420484701","unknown_value_please_contact_support"
"1690","9","-420457657","unknown_value_please_contact_support"
"1691","3","-377371419","unknown_value_please_contact_support"
"1692","4","-377306978","unknown_value_please_contact_support"
"1693","1","-375527882","unknown_value_please_contact_support"
"1694","1","-374011829","unknown_value_please_contact_support"
"1695","7","-353821430","unknown_value_please_contact_support"
"1696","8","-320192495","unknown_value_please_contact_support"
"1697","9","-320113059","unknown_value_please_contact_support"
"1698","3","-277476003","unknown_value_please_contact_support"
"1699","4","-277418489","unknown_value_please_contact_support"
"1700","1","-275793224","unknown_value_please_contact_support"
"1701","1","-274255107","unknown_value_please_contact_support"
"1702","7","-253812113","unknown_value_please_contact_support"
"1703","8","-220730000","unknown_value_please_contact_support"
"1704","9","-220669815","unknown_value_please_contact_support"
"1705","3","-177600976","unknown_value_please_contact_support"
"1706","4","-177537028","unknown_value_please_contact_support"
"1707","1","-175939210","unknown_value_please_contact_support"
"1708","1","-174557007","unknown_value_please_contact_support"
"1709","7","-154236493","unknown_value_please_contact_support"
"1710","1","-151924419","unknown_value_please_contact_support"
"1711","8","-120717157","unknown_value_please_contact_support"
"1712","9","-120654487","unknown_value_please_contact_support"
"1713","3","-77339556","unknown_value_please_contact_support"
"1714","4","-77271668","unknown_value_please_contact_support"
"1715","1","-75793111","unknown_value_please_contact_support"
"1716","1","-74291194","unknown_value_please_contact_support"
"1717","7","-53737717","unknown_value_please_contact_support"
"1718","8","-20741346","unknown_value_please_contact_support"
"1719","9","-20667838","unknown_value_please_contact_support"
"1720","3","22827699","unknown_value_please_contact_support"
"1721","4","22960676","unknown_value_please_contact_support"
"1722","1","23918541","unknown_value_please_contact_support"
"1723","1","25563016","unknown_value_please_contact_support"
"1724","7","45791918","unknown_value_please_contact_support"
"1725","8","79859316","unknown_value_please_contact_support"
"1726","9","79952592","unknown_value_please_contact_support"
"1727","3","122526452","unknown_value_please_contact_support"
"1728","4","122608279","unknown_value_please_contact_support"
"1729","1","124176803","unknown_value_please_contact_support"
"1730","1","125530004","unknown_value_please_contact_support"
"1731","7","145944830","unknown_value_please_contact_support"
"1732","8","179717856","unknown_value_please_contact_support"
"1733","9","179797911","unknown_value_please_contact_support"
"1734","1","182033444","unknown_value_please_contact_support"
"1735","3","222654952","unknown_value_please_contact_support"
"1736","4","222748915","unknown_value_please_contact_support"
"1737","1","224270597","unknown_value_please_contact_support"
"1738","1","225289201","unknown_value_please_contact_support"
"1739","7","245965424","unknown_value_please_contact_support"
"1740","8","279810651","unknown_value_please_contact_support"
"1741","9","279893936","unknown_value_please_contact_support"
"1742","3","322476398","unknown_value_please_contact_support"
"1743","4","322555609","unknown_value_please_contact_support"
"1744","1","324302802","unknown_value_please_contact_support"
"1745","1","325808760","unknown_value_please_contact_support"
"1746","7","346084575","unknown_value_please_contact_support"
"1747","8","379855840","unknown_value_please_contact_support"
"1748","9","379951078","unknown_value_please_contact_support"
"1749","3","423005847","unknown_value_please_contact_support"
"1750","4","423420047","unknown_value_please_contact_support"
"1751","1","424582803","unknown_value_please_contact_support"
"1752","1","425819118","unknown_value_please_contact_support"
"1753","7","445984970","unknown_value_please_contact_support"
"1754","8","479586046","unknown_value_please_contact_support"
"1755","9","479642127","unknown_value_please_contact_support"
"1756","3","522415336","unknown_value_please_contact_support"
"1757","4","522480125","unknown_value_please_contact_support"
"1758","1","523936768","unknown_value_please_contact_support"
"1759","1","525677637","unknown_value_please_contact_support"
"1760","7","545892632","unknown_value_please_contact_support"
"1761","9","579474806","unknown_value_please_contact_support"
"1762","8","579599327","unknown_value_please_contact_support"
"1763","3","622265932","unknown_value_please_contact_support"
"1764","4","622294022","unknown_value_please_contact_support"
"1765","1","624130848","unknown_value_please_contact_support"
"1766","1","625318136","unknown_value_please_contact_support"
"1767","7","645546559","unknown_value_please_contact_support"
"1768","9","679636247","unknown_value_please_contact_support"
"1769","8","679744541","unknown_value_please_contact_support"
"1770","3","722631237","unknown_value_please_contact_support"
"1771","4","722696857","unknown_value_please_contact_support"
"1772","1","724576837","unknown_value_please_contact_support"
"1773","1","726014302","unknown_value_please_contact_support"
"1774","7","745882521","unknown_value_please_contact_support"
"1775","9","779538693","unknown_value_please_contact_support"
"1776","8","779629973","unknown_value_please_contact_support"
"1777","3","822157988","unknown_value_please_contact_support"
"1778","4","822184063","unknown_value_please_contact_support"
"1779","1","824403755","unknown_value_please_contact_support"
"1780","1","825531206","unknown_value_please_contact_support"
"1781","7","845674635","unknown_value_please_contact_support"
"1782","1","848194555","unknown_value_please_contact_support"
"1783","8","879854878","unknown_value_please_contact_support"
"1784","9","879920693","unknown_value_please_contact_support"
"1785","3","923344936","unknown_value_please_contact_support"
"1786","4","923412335","unknown_value_please_contact_support"
"1787","1","924462991","unknown_value_please_contact_support"
"1788","1","925763070","unknown_value_please_contact_support"
"1789","7","946189705","unknown_value_please_contact_support"
"1790","8","979836782","unknown_value_please_contact_support"
"1791","9","979905218","unknown_value_please_contact_support"
"1792","3","1023117265","unknown_value_please_contact_support"
"1793","4","1023192503","unknown_value_please_contact_support"
"1794","1","1024556724","unknown_value_please_contact_support"
"1795","1","1025913841","unknown_value_please_contact_support"
"1796","7","1046028046","unknown_value_please_contact_support"
"1797","8","1079837372","unknown_value_please_contact_support"
"1798","9","1079902901","unknown_value_please_contact_support"
"1799","3","1122959253","unknown_value_please_contact_support"
"1800","4","1123032340","unknown_value_please_contact_support"
"1801","1","1124858909","unknown_value_please_contact_support"
"1802","1","1126106136","unknown_value_please_contact_support"
"1803","7","1146085241","unknown_value_please_contact_support"
"1804","8","1179872962","unknown_value_please_contact_support"
"1805","9","1179939059","unknown_value_please_contact_support"
"1806","1","1182299006","unknown_value_please_contact_support"
"1807","3","1222759667","unknown_value_please_contact_support"
"1808","4","1222854951","unknown_value_please_contact_support"
