time,stamp,level,name,msg,file,function,line
2023/06/29 11:15:26.423008036,"{'secs': 1688004926, 'nsecs': 385368885}",20,rosbag2_recorder,Press SPACE for pausing/resuming,./src/rosbag2_transport/recorder.cpp,Recorder,98
2023/06/29 11:15:26.423118866,"{'secs': 1688004926, 'nsecs': 392707399}",20,rosbag2_recorder,Event publisher thread: Starting,./src/rosbag2_transport/recorder.cpp,event_publisher_thread_main,181
2023/06/29 11:15:26.423180162,"{'secs': 1688004926, 'nsecs': 395434791}",20,rosbag2_recorder,Listening for topics...,./src/rosbag2_transport/recorder.cpp,record,170
2023/06/29 11:15:26.423237311,"{'secs': 1688004926, 'nsecs': 401907526}",20,rosbag2_recorder,Subscribed to topic '/rosout',./src/rosbag2_transport/recorder.cpp,subscribe_topic,309
2023/06/29 11:15:26.423394363,"{'secs': 1688004926, 'nsecs': 405125987}",20,rosbag2_recorder,Subscribed to topic '/parameter_events',./src/rosbag2_transport/recorder.cpp,subscribe_topic,309
2023/06/29 11:15:26.423464321,"{'secs': 1688004926, 'nsecs': 409523105}",20,rosbag2_recorder,Subscribed to topic '/gps/lon',./src/rosbag2_transport/recorder.cpp,subscribe_topic,309
2023/06/29 11:15:26.423519866,"{'secs': 1688004926, 'nsecs': 411913377}",20,rosbag2_recorder,Subscribed to topic '/gps/lat',./src/rosbag2_transport/recorder.cpp,subscribe_topic,309
2023/06/29 11:15:26.423575521,"{'secs': 1688004926, 'nsecs': 414617784}",20,rosbag2_recorder,Subscribed to topic '/events/write_split',./src/rosbag2_transport/recorder.cpp,subscribe_topic,309
2023/06/29 11:15:26.423630253,"{'secs': 1688004926, 'nsecs': 417469492}",20,rosbag2_recorder,Subscribed to topic '/events/read_split',./src/rosbag2_transport/recorder.cpp,subscribe_topic,309
2023/06/29 11:15:26.423686949,"{'secs': 1688004926, 'nsecs': 422143653}",20,rosbag2_recorder,Subscribed to topic '/enu_pos',./src/rosbag2_transport/recorder.cpp,subscribe_topic,309
2023/06/29 11:15:26.426984867,"{'secs': 1688002485, 'nsecs': 236410451}",20,kaboat_gps_rtk,"Latitude is: ""37.4557818333""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:26.428062051,"{'secs': 1688002485, 'nsecs': 238028927}",20,kaboat_gps_rtk,"Longitude is: ""126.9516848333""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:26.520645751,"{'secs': 1688004919, 'nsecs': 185586880}",20,differentiater,Waiting for topics to be published...,/home/jiyoung/snuboat_ws/src/snuboat_nav/snuboat_nav/differentiater.py,check_topics_status,46
2023/06/29 11:15:26.520914738,"{'secs': 1688004920, 'nsecs': 184015787}",20,differentiater,No topic OS_enu_pos_received,/home/jiyoung/snuboat_ws/src/snuboat_nav/snuboat_nav/differentiater.py,check_topics_status,42
2023/06/29 11:15:26.521039074,"{'secs': 1688004920, 'nsecs': 185762043}",20,differentiater,Waiting for topics to be published...,/home/jiyoung/snuboat_ws/src/snuboat_nav/snuboat_nav/differentiater.py,check_topics_status,46
2023/06/29 11:15:26.521147086,"{'secs': 1688004921, 'nsecs': 183961217}",20,differentiater,No topic OS_enu_pos_received,/home/jiyoung/snuboat_ws/src/snuboat_nav/snuboat_nav/differentiater.py,check_topics_status,42
2023/06/29 11:15:26.521252118,"{'secs': 1688004921, 'nsecs': 185652394}",20,differentiater,Waiting for topics to be published...,/home/jiyoung/snuboat_ws/src/snuboat_nav/snuboat_nav/differentiater.py,check_topics_status,46
2023/06/29 11:15:26.521355371,"{'secs': 1688004922, 'nsecs': 183936873}",20,differentiater,All topics received,/home/jiyoung/snuboat_ws/src/snuboat_nav/snuboat_nav/differentiater.py,check_topics_status,44
2023/06/29 11:15:26.521500493,"{'secs': 1688004923, 'nsecs': 183995124}",20,differentiater,All topics received,/home/jiyoung/snuboat_ws/src/snuboat_nav/snuboat_nav/differentiater.py,check_topics_status,44
2023/06/29 11:15:26.521606329,"{'secs': 1688004924, 'nsecs': 183886040}",20,differentiater,All topics received,/home/jiyoung/snuboat_ws/src/snuboat_nav/snuboat_nav/differentiater.py,check_topics_status,44
2023/06/29 11:15:26.521713007,"{'secs': 1688004925, 'nsecs': 184352231}",20,differentiater,All topics received,/home/jiyoung/snuboat_ws/src/snuboat_nav/snuboat_nav/differentiater.py,check_topics_status,44
2023/06/29 11:15:26.521820436,"{'secs': 1688004926, 'nsecs': 183839988}",20,differentiater,All topics received,/home/jiyoung/snuboat_ws/src/snuboat_nav/snuboat_nav/differentiater.py,check_topics_status,44
2023/06/29 11:15:26.526826271,"{'secs': 1688002485, 'nsecs': 336435421}",20,kaboat_gps_rtk,"Latitude is: ""37.4557818333""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:26.528075428,"{'secs': 1688002485, 'nsecs': 338080936}",20,kaboat_gps_rtk,"Longitude is: ""126.9516848333""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:26.529771255,"{'secs': 1688004926, 'nsecs': 529109889}",20,rosbag2_recorder,Subscribed to topic '/heading',./src/rosbag2_transport/recorder.cpp,subscribe_topic,309
2023/06/29 11:15:26.532559869,"{'secs': 1688004926, 'nsecs': 532159354}",20,rosbag2_recorder,Subscribed to topic '/spd',./src/rosbag2_transport/recorder.cpp,subscribe_topic,309
2023/06/29 11:15:26.626911449,"{'secs': 1688002485, 'nsecs': 436421013}",20,kaboat_gps_rtk,"Latitude is: ""37.4557818333""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:26.628654482,"{'secs': 1688002485, 'nsecs': 438047494}",20,kaboat_gps_rtk,"Longitude is: ""126.9516848333""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:26.727232450,"{'secs': 1688002485, 'nsecs': 536428739}",20,kaboat_gps_rtk,"Latitude is: ""37.4557818333""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:26.728522803,"{'secs': 1688002485, 'nsecs': 538032836}",20,kaboat_gps_rtk,"Longitude is: ""126.9516848333""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:26.827099354,"{'secs': 1688002485, 'nsecs': 636505346}",20,kaboat_gps_rtk,"Latitude is: ""37.4557823333""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:26.828514527,"{'secs': 1688002485, 'nsecs': 638171954}",20,kaboat_gps_rtk,"Longitude is: ""126.9516845""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:26.850804233,"{'secs': 1688004404, 'nsecs': 498844562}",20,gnss_converter,All topics received,/home/jiyoung/snuboat_ws/src/snuboat_nav/snuboat_nav/gnss_converter.py,check_topics_status,53
2023/06/29 11:15:26.926884383,"{'secs': 1688002485, 'nsecs': 736516279}",20,kaboat_gps_rtk,"Latitude is: ""37.4557823333""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:26.928162058,"{'secs': 1688002485, 'nsecs': 738094484}",20,kaboat_gps_rtk,"Longitude is: ""126.9516845""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:27.26925733,"{'secs': 1688002485, 'nsecs': 836482134}",20,kaboat_gps_rtk,"Latitude is: ""37.4557823333""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:27.28230003,"{'secs': 1688002485, 'nsecs': 838101991}",20,kaboat_gps_rtk,"Longitude is: ""126.9516845""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:27.126751611,"{'secs': 1688002485, 'nsecs': 936463873}",20,kaboat_gps_rtk,"Latitude is: ""37.4557823333""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:27.128350091,"{'secs': 1688002485, 'nsecs': 938097187}",20,kaboat_gps_rtk,"Longitude is: ""126.9516845""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:27.184760149,"{'secs': 1688004927, 'nsecs': 184075262}",20,differentiater,All topics received,/home/jiyoung/snuboat_ws/src/snuboat_nav/snuboat_nav/differentiater.py,check_topics_status,44
2023/06/29 11:15:27.226970950,"{'secs': 1688002486, 'nsecs': 36541824}",20,kaboat_gps_rtk,"Latitude is: ""37.4557823333""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:27.228288106,"{'secs': 1688002486, 'nsecs': 38229406}",20,kaboat_gps_rtk,"Longitude is: ""126.9516845""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:27.327020737,"{'secs': 1688002486, 'nsecs': 136518459}",20,kaboat_gps_rtk,"Latitude is: ""37.4557823333""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:27.328293250,"{'secs': 1688002486, 'nsecs': 138146306}",20,kaboat_gps_rtk,"Longitude is: ""126.9516845""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:27.426864637,"{'secs': 1688002486, 'nsecs': 236402563}",20,kaboat_gps_rtk,"Latitude is: ""37.4557823333""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:27.428370361,"{'secs': 1688002486, 'nsecs': 238046545}",20,kaboat_gps_rtk,"Longitude is: ""126.9516845""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:27.526430566,"{'secs': 1688002486, 'nsecs': 336443492}",20,kaboat_gps_rtk,"Latitude is: ""37.4557823333""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:27.527856088,"{'secs': 1688002486, 'nsecs': 338044492}",20,kaboat_gps_rtk,"Longitude is: ""126.9516845""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:27.626849158,"{'secs': 1688002486, 'nsecs': 436399118}",20,kaboat_gps_rtk,"Latitude is: ""37.4557823333""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:27.628367815,"{'secs': 1688002486, 'nsecs': 438040169}",20,kaboat_gps_rtk,"Longitude is: ""126.9516845""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:27.726680015,"{'secs': 1688002486, 'nsecs': 536341848}",20,kaboat_gps_rtk,"Latitude is: ""37.4557823333""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:27.728073992,"{'secs': 1688002486, 'nsecs': 537982550}",20,kaboat_gps_rtk,"Longitude is: ""126.9516845""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:27.827174642,"{'secs': 1688002486, 'nsecs': 636521480}",20,kaboat_gps_rtk,"Latitude is: ""37.4557823333""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:27.828580100,"{'secs': 1688002486, 'nsecs': 638197806}",20,kaboat_gps_rtk,"Longitude is: ""126.9516845""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:27.851285297,"{'secs': 1688004405, 'nsecs': 498983239}",20,gnss_converter,All topics received,/home/jiyoung/snuboat_ws/src/snuboat_nav/snuboat_nav/gnss_converter.py,check_topics_status,53
2023/06/29 11:15:27.926603735,"{'secs': 1688002486, 'nsecs': 736449048}",20,kaboat_gps_rtk,"Latitude is: ""37.4557823333""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:27.927939693,"{'secs': 1688002486, 'nsecs': 738091083}",20,kaboat_gps_rtk,"Longitude is: ""126.9516845""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:28.27327613,"{'secs': 1688002486, 'nsecs': 836742985}",20,kaboat_gps_rtk,"Latitude is: ""37.4557823333""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:28.28562059,"{'secs': 1688002486, 'nsecs': 838411339}",20,kaboat_gps_rtk,"Longitude is: ""126.9516845""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:28.127208444,"{'secs': 1688002486, 'nsecs': 936451341}",20,kaboat_gps_rtk,"Latitude is: ""37.4557825""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:28.128775197,"{'secs': 1688002486, 'nsecs': 938121028}",20,kaboat_gps_rtk,"Longitude is: ""126.951684""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:28.185804484,"{'secs': 1688004928, 'nsecs': 183989731}",20,differentiater,All topics received,/home/jiyoung/snuboat_ws/src/snuboat_nav/snuboat_nav/differentiater.py,check_topics_status,44
2023/06/29 11:15:28.227156024,"{'secs': 1688002487, 'nsecs': 36530462}",20,kaboat_gps_rtk,"Latitude is: ""37.4557825""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:28.228672066,"{'secs': 1688002487, 'nsecs': 38321704}",20,kaboat_gps_rtk,"Longitude is: ""126.951684""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:28.326763286,"{'secs': 1688002487, 'nsecs': 136569128}",20,kaboat_gps_rtk,"Latitude is: ""37.4557825""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:28.328072378,"{'secs': 1688002487, 'nsecs': 138218829}",20,kaboat_gps_rtk,"Longitude is: ""126.951684""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:28.426560716,"{'secs': 1688002487, 'nsecs': 236467941}",20,kaboat_gps_rtk,"Latitude is: ""37.4557825""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:28.428259473,"{'secs': 1688002487, 'nsecs': 238127556}",20,kaboat_gps_rtk,"Longitude is: ""126.951684""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:28.526827785,"{'secs': 1688002487, 'nsecs': 336455947}",20,kaboat_gps_rtk,"Latitude is: ""37.4557825""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:28.528260296,"{'secs': 1688002487, 'nsecs': 338135795}",20,kaboat_gps_rtk,"Longitude is: ""126.951684""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:28.627169546,"{'secs': 1688002487, 'nsecs': 436350892}",20,kaboat_gps_rtk,"Latitude is: ""37.4557825""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:28.628571519,"{'secs': 1688002487, 'nsecs': 438069216}",20,kaboat_gps_rtk,"Longitude is: ""126.951684""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:28.726481451,"{'secs': 1688002487, 'nsecs': 536480667}",20,kaboat_gps_rtk,"Latitude is: ""37.4557825""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:28.728328232,"{'secs': 1688002487, 'nsecs': 538187740}",20,kaboat_gps_rtk,"Longitude is: ""126.951684""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:28.826983352,"{'secs': 1688002487, 'nsecs': 636536234}",20,kaboat_gps_rtk,"Latitude is: ""37.4557825""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:28.828161149,"{'secs': 1688002487, 'nsecs': 638262035}",20,kaboat_gps_rtk,"Longitude is: ""126.951684""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:28.850284728,"{'secs': 1688004406, 'nsecs': 498529767}",20,gnss_converter,All topics received,/home/jiyoung/snuboat_ws/src/snuboat_nav/snuboat_nav/gnss_converter.py,check_topics_status,53
2023/06/29 11:15:28.926635018,"{'secs': 1688002487, 'nsecs': 736466844}",20,kaboat_gps_rtk,"Latitude is: ""37.4557825""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:28.928026053,"{'secs': 1688002487, 'nsecs': 738136328}",20,kaboat_gps_rtk,"Longitude is: ""126.951684""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:29.26527062,"{'secs': 1688002487, 'nsecs': 836427979}",20,kaboat_gps_rtk,"Latitude is: ""37.4557825""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:29.28113757,"{'secs': 1688002487, 'nsecs': 838169712}",20,kaboat_gps_rtk,"Longitude is: ""126.951684""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:29.126638732,"{'secs': 1688002487, 'nsecs': 936403823}",20,kaboat_gps_rtk,"Latitude is: ""37.4557825""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:29.128122245,"{'secs': 1688002487, 'nsecs': 938122481}",20,kaboat_gps_rtk,"Longitude is: ""126.951684""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:29.184148031,"{'secs': 1688004929, 'nsecs': 183669299}",20,differentiater,All topics received,/home/jiyoung/snuboat_ws/src/snuboat_nav/snuboat_nav/differentiater.py,check_topics_status,44
2023/06/29 11:15:29.226672712,"{'secs': 1688002488, 'nsecs': 36525763}",20,kaboat_gps_rtk,"Latitude is: ""37.4557825""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:29.228262100,"{'secs': 1688002488, 'nsecs': 38250541}",20,kaboat_gps_rtk,"Longitude is: ""126.951684""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:29.326693430,"{'secs': 1688002488, 'nsecs': 136498051}",20,kaboat_gps_rtk,"Latitude is: ""37.4557823333""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:29.327966080,"{'secs': 1688002488, 'nsecs': 138120619}",20,kaboat_gps_rtk,"Longitude is: ""126.9516831667""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:29.427210329,"{'secs': 1688002488, 'nsecs': 236533159}",20,kaboat_gps_rtk,"Latitude is: ""37.4557823333""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:29.428399099,"{'secs': 1688002488, 'nsecs': 238175347}",20,kaboat_gps_rtk,"Longitude is: ""126.9516831667""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:29.527032279,"{'secs': 1688002488, 'nsecs': 336418692}",20,kaboat_gps_rtk,"Latitude is: ""37.4557823333""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:29.528287278,"{'secs': 1688002488, 'nsecs': 338003095}",20,kaboat_gps_rtk,"Longitude is: ""126.9516831667""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:29.627125554,"{'secs': 1688002488, 'nsecs': 436452875}",20,kaboat_gps_rtk,"Latitude is: ""37.4557823333""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:29.628174675,"{'secs': 1688002488, 'nsecs': 438051571}",20,kaboat_gps_rtk,"Longitude is: ""126.9516831667""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:29.726780671,"{'secs': 1688002488, 'nsecs': 536416697}",20,kaboat_gps_rtk,"Latitude is: ""37.4557823333""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:29.728037717,"{'secs': 1688002488, 'nsecs': 538012326}",20,kaboat_gps_rtk,"Longitude is: ""126.9516831667""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:29.826664016,"{'secs': 1688002488, 'nsecs': 636508325}",20,kaboat_gps_rtk,"Latitude is: ""37.4557823333""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:29.827781361,"{'secs': 1688002488, 'nsecs': 638127071}",20,kaboat_gps_rtk,"Longitude is: ""126.9516831667""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:29.851586961,"{'secs': 1688004407, 'nsecs': 499482003}",20,gnss_converter,All topics received,/home/jiyoung/snuboat_ws/src/snuboat_nav/snuboat_nav/gnss_converter.py,check_topics_status,53
2023/06/29 11:15:29.926601401,"{'secs': 1688002488, 'nsecs': 736394360}",20,kaboat_gps_rtk,"Latitude is: ""37.4557823333""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:29.928041041,"{'secs': 1688002488, 'nsecs': 737981862}",20,kaboat_gps_rtk,"Longitude is: ""126.9516831667""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:30.26555618,"{'secs': 1688002488, 'nsecs': 836453322}",20,kaboat_gps_rtk,"Latitude is: ""37.4557823333""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:30.28161271,"{'secs': 1688002488, 'nsecs': 838065185}",20,kaboat_gps_rtk,"Longitude is: ""126.9516831667""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:30.126973868,"{'secs': 1688002488, 'nsecs': 936443671}",20,kaboat_gps_rtk,"Latitude is: ""37.4557823333""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:30.128291906,"{'secs': 1688002488, 'nsecs': 938031256}",20,kaboat_gps_rtk,"Longitude is: ""126.9516831667""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:30.184463144,"{'secs': 1688004930, 'nsecs': 183821021}",20,differentiater,All topics received,/home/jiyoung/snuboat_ws/src/snuboat_nav/snuboat_nav/differentiater.py,check_topics_status,44
2023/06/29 11:15:30.226814319,"{'secs': 1688002489, 'nsecs': 36373889}",20,kaboat_gps_rtk,"Latitude is: ""37.4557823333""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
2023/06/29 11:15:30.228269406,"{'secs': 1688002489, 'nsecs': 37979387}",20,kaboat_gps_rtk,"Longitude is: ""126.9516831667""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,43
2023/06/29 11:15:30.326720257,"{'secs': 1688002489, 'nsecs': 136390285}",20,kaboat_gps_rtk,"Latitude is: ""37.4557823333""",/home/jiyoung/snuboat_ws/src/kaboat_gps_rtk/kaboat_gps_rtk/kaboat_gps_rtk.py,timer_callback,42
